"row ID","High Income"
"Row672",0.000000000000024675958286950966
"Row679",0.00000004851015500973815
"Row680",0.1305391472811295
"Row681",0.03418992229250055
"Row683",0.000003512495664874783
"Row685",0.00027680204160392764
"Row688",0.000915844612160503
"Row704",0.9999999999995615
"Row711",0.17093845348229328
"Row714",0.000000008312689861500594
"Row718",0.7168528652572057
"Row719",0.9999999996070599
"Row720",0.00000000020252971160536385
"Row725",0.9997292383286501
"Row729",0.9999999985078234
"Row730",0.00000000000040117427096291987
"Row733",0.0000000000000009635665214670967
"Row736",0.000000000001590654099522135
"Row737",0.734481294139909
"Row739",0.9999702807765684
"Row740",0.5835780110613701
"Row741",0.0000763749866476068
"Row742",0.9999999998312219
"Row743",0.000000000007157151283583611
"Row746",0.9999999999971092
"Row748",0.00000000014655104848102094
"Row749",0.9999734636460719
"Row753",0.00000000015692821489263866
"Row761",0.1600909982681573
"Row764",0.99583061952875
"Row768",0.00004297186586371075
"Row769",0.0049118058687402134
"Row773",0.9999550756258729
"Row775",0.0000000025896907256438213
"Row778",0.9650251275447299
"Row780",0.5357315046578832
"Row785",0.9991316176241279
"Row793",0.00000000000005110365952079686
"Row800",0.0000009920796199208447
"Row808",0.9999977432097541
"Row812",0.05726725627194611
"Row815",0.9413556499182684
"Row820",0.000000015784628504256583
"Row821",0.0000000006731912902927113
"Row823",0.015037521002949611
"Row830",0.000000000008818293714278548
"Row832",0.010976789142470722
"Row838",0.000000000003233819449442742
"Row840",0.000000000005316998910980023
"Row843",0.9997193283230944
"Row846",0.0007728985388746341
"Row850",0.9473705143082918
"Row852",0.4957173889059624
"Row856",0.000000000017780485013534198
"Row858",0.0012668934542756432
"Row865",0.0000000000000028775943151939567
"Row873",0.9956350067622127
"Row876",0.0035890409344008574
"Row881",0.9133428206727935
"Row884",0.00000008981217542032607
"Row893",0.9999999999992211
"Row896",0.00012640559914546223
"Row897",0.0000000007118295679828346
"Row898",0.9999973817084861
"Row901",0.7562241006316281
"Row904",0.00000013394898220417403
"Row910",0.0000000000005015281580610495
"Row917",0.999888797564843
"Row922",0.9887436166419531
"Row930",0.000000001244392758406993
"Row935",0.9950127843740947
"Row937",0.9999999999989
"Row944",0.08724451112296179
"Row947",0.9294768169306191
"Row954",0.00000010205530444040087
"Row956",0.0004659075220316337
"Row958",0.9999998958088849
"Row960",0.012732169175282053
"Row964",0.00018525686306419183
"Row973",0.0011061285677590122
"Row980",0.9999329341450927
"Row981",0.00000000001566998091774211
"Row985",0.000000000002573873073777326
"Row988",0.000036593972773215916
"Row989",0.0000000003168569813386838
"Row991",0.0038610744980301964
"Row992",0.1709433269026524
"Row1001",0.9999999999969174
"Row1002",0.5304871625030415
"Row1004",0.00000000008155723536926652
"Row1008",0.002695433480733523
"Row1014",0.000000009706933249176712
"Row1020",0.0000000004161746945278797
"Row1021",0.11270724236692047
"Row1023",0.999878417689546
"Row1026",0.009730036052877391
"Row1029",0.0000000002840448799823362
"Row1030",0.0000000000042173814224734955
"Row1036",0.9998811041124387
"Row1041",0.000000000000006313326668075525
"Row1042",0.00000000012059618272180769
"Row1048",0.000000000016337974524684222
"Row1052",0.9999999948991747
"Row1058",0.9999999999862863
"Row1059",0.9999996208117649
"Row1063",0.00000000000004593798392199387
"Row1074",0.000000000000008125145221689458
"Row1076",0.016333419979442137
"Row1078",0.0000000461523110437466
"Row1080",0.0000000000024829511550689635
"Row1083",0.9999999997077007
"Row1085",0.00000018553483829006492
"Row1089",0.000000002109324797719974
"Row1092",0.00035923808264390816
"Row1095",0.0000000016813638830736718
"Row1097",0.000000000007905708445377944
"Row1098",0.9999978489034282
"Row1101",0.999999984537121
"Row1103",0.00000006812650095190923
"Row1104",0.9999999890535901
"Row1105",0.9932962870148765
"Row1113",0.0000004376667431159797
"Row1114",0.00016065460413617052
"Row1117",0.000000008196463959221485
"Row1118",0.9999999844105825
"Row1120",0.37739124900624166
"Row1127",0.9953324281984608
"Row1128",0.0000000030130066170431994
"Row1143",0.9876538555340417
"Row1144",0.0000001294749553856837
"Row1145",0.7937556226810257
"Row1146",0.00003029570227004056
"Row1148",0.9548523593796427
"Row1152",0.0000848659360428413
"Row1154",0.6592371479220801
"Row1161",0.9998789395821323
"Row1164",0.9999999999999949
"Row1167",0.0000000000015507494393215617
"Row1169",0.000000000014613308263876075
"Row1172",0.3477423850275304
"Row1178",0.000000000002598087986679917
"Row1186",0.000014766877496787395
"Row1188",0.6426949683757198
"Row1192",0.9706339651056805
"Row1193",0.00046120083335213555
"Row1194",0.0000000000007683831768600709
"Row1195",0.11360888584674714
"Row1197",0.24623423253070562
"Row1200",0.9999999894857462
"Row1205",0.9999859215826491
"Row1208",0.00000000002607689842016314
"Row1214",0.00000000005845710445095086
"Row1217",0.0000000005360739273288689
"Row1218",0.00000000404847581629369
"Row1220",0.19216463995285646
"Row1224",0.0001184435779351565
"Row1226",0.5105207108352349
"Row1230",0.9999999999235234
"Row1238",0.0000000013744148434520049
"Row1239",0.00000000043884610294031175
"Row1241",0.000000003787236988034891
"Row1247",0.00021176711504987666
"Row1251",0.00000007876133537156993
"Row1253",0.0025187204606990886
"Row1258",0.999999511547616
"Row1259",0.0000000000009195321396354094
"Row1260",0.00009205412403180932
"Row1265",0.000000008396243404129257
"Row1266",1
"Row1272",0.027605949218880155
"Row1274",0.01909628317021024
"Row1275",0.02908596214604769
"Row1276",0.9999999999999534
"Row1277",0.9999987997198869
"Row1278",0.0009517657011359755
"Row1284",0.99999999999722
"Row1286",0.9999999999964604
"Row1287",0.000011608122996931228
"Row1288",0.00001422600451905413
"Row1289",0.00000021557527384502607
"Row1291",0.00000038420784475786244
"Row1294",0.00014234060900921952
"Row1302",0.9999146419676929
"Row1303",0.01283727116478205
"Row1308",0.9963347769149458
"Row1309",0.07387070874825724
"Row1313",0.0000000007836579871364008
"Row1320",0.000000000051503178100590826
"Row1321",0.6218435728093961
"Row1324",0.0004565437203186488
"Row1325",0.000000000000013249867989727446
"Row1326",0.6001464740267181
"Row1328",0.18837799093844668
"Row1330",0.0000000000007964317667220544
"Row1331",0.08199079459177484
"Row1335",0.9843875728416935
"Row1340",0.0000000004547816643733985
"Row1342",0.00000000003160878944814783
"Row1343",0.007767841989288058
"Row1347",0.000000000000000659670358698466
"Row1351",0.99999998394198
"Row1353",0.00000001956817212373393
"Row1367",0.000000000991250298657546
"Row1369",0.00000000000000929495774371694
"Row1370",0.003735645553840578
"Row1374",0.0000000003066311971625039
"Row1381",0.000000000004093826667086702
"Row1382",0.02625547142227369
"Row1387",0.9999999985755454
"Row1389",0.000000000000012179527540562016
"Row1392",0.9442496463232057
"Row1395",0.000000000006635688724152181
"Row1401",0.00042874213973458146
"Row1404",0.0000000000002058267170052378
"Row1408",0.0000000005146029832170217
"Row1415",0.999743947596398
"Row1418",0.000006326111117922652
"Row1420",0.0000000011736096117011792
"Row1424",0.025155965907698752
"Row1425",0.0000000000902178722997348
"Row1429",0.9984493834690383
"Row1434",0.0000001181279193004468
"Row1435",0.012063293070572167
"Row1439",0.9735717941894946
"Row1443",0.000000003211393984301588
"Row1444",0.9999855424893139
"Row1451",0.962445169058392
"Row1460",0.9999999999999956
"Row1462",0.00000043922751876027316
"Row1463",0.00043331679334067245
"Row1465",0.0000003140964349831856
"Row1467",0.867553717874541
"Row1469",0.9999999999964295
"Row1472",0.00000000043292004612340007
"Row1480",0.000000001139403708716831
"Row1481",0.9999999722186298
"Row1483",0.04795031785905907
"Row1484",0.024346260216358592
"Row1486",0.0000000000009467152509522563
"Row1488",0.00000004010409839030755
"Row1489",0.9999696391421461
"Row1490",0.9132950190659087
"Row1493",0.9999999999961466
"Row1495",0.04418382224745302
"Row1496",0.00000000007283691800422425
"Row1497",0.0000000037024584747149225
"Row1498",0.9983490483156956
"Row1500",0.9999999895251307
"Row1518",0.006037627717474815
"Row1519",0.0032509751319780467
"Row1520",0.00000010270298908400076
"Row1529",0.0000000020161458190682393
"Row1535",0.000000007452872109248139
"Row1538",0.8638775027608288
"Row1542",0.000010036762254443632
"Row1552",0.012221501573542806
"Row1562",0.9999999994466535
"Row1564",0.00000000000141693443929175
"Row1566",0.024260857206644493
"Row1567",0.0000000000019670579909552396
"Row1570",0.0000000000006108127816849238
"Row1571",0.036259733542459746
"Row1575",0.00000006766440727084807
"Row1578",0.00000026342285957048247
"Row1581",0.000000007488710198688079
"Row1584",0.9849051348881713
"Row1599",0.00000000026775517247204767
"Row1604",0.6555796813051058
"Row1613",0.9970457076258988
"Row1615",0.13225912126052114
"Row1617",0.00000039545493700492663
"Row1620",0.9953601243809321
"Row1621",0.9816844303071762
"Row1622",0.00000000000017452506826872409
"Row1623",0.9999693891752803
"Row1626",0.000094648460543547
"Row1627",0.9999999999642335
"Row1633",0.000000000001905296349217167
"Row1644",0.9127324906929359
"Row1645",0.9999999353212219
"Row1646",0.1143697853475514
"Row1647",0.000026528079756802424
"Row1649",0.000000000004474437176992612
"Row1654",0.45592580690548007
"Row1656",0.968771637299643
"Row1658",0.001960846098770519
"Row1660",0.000002141424695589917
"Row1662",0.0000000001762193737094254
"Row1663",0.00000000023956238919170583
"Row1664",0.0000000882014341137706
"Row1666",0.5714597663463464
"Row1668",0.00007967114173532265
"Row1670",0.8997794875513078
"Row1673",0.000000000017307753212951585
"Row1679",0.03251306981514384
"Row1682",0.999999999872379
"Row1683",0.001782181632267761
"Row1684",0.00000000003552889091011664
"Row1685",0.9999998580352862
"Row1686",0.0000000000048199994295221146
"Row1687",0.9999999999790741
"Row1690",0.00000000015695927323062008
"Row1691",0.000000000000035781198532197934
"Row1693",0.9999999999097957
"Row1695",0.999999999468749
"Row1696",0.39337827154958993
"Row1699",0.0007738058620027276
"Row1705",0.9993623437616165
"Row1706",0.9999975737870838
"Row1709",0.8609193436720302
"Row1710",0.956023075052029
"Row1712",0.00002790351757578202
"Row1713",0.0013635873992852228
"Row1716",0.14882365080169113
"Row1717",0.01815656345983106
"Row1725",0.0000000000007632173467040119
"Row1728",0.9999997633436939
"Row1729",0.000003170922497383684
"Row1731",0.00000010515411203114972
"Row1734",0.00000000026825826807673033
"Row1740",0.9999999387068823
"Row1745",0.0000015182666415171133
"Row1748",0.00000000000024229710666009865
"Row1752",0.3022019559793322
"Row1754",0.6460338883995979
"Row1757",0.000000044648165347854806
"Row1760",0.3957924975644552
"Row1766",0.0000000000002850554315934356
"Row1767",0.26888804030624375
"Row1772",0.007088022166258418
"Row1774",0.00011385788491436291
"Row1787",0.9999999999994407
"Row1791",0.0022085433983660527
"Row1792",0.9997302819520726
"Row1794",0.000003835817621901233
"Row1795",0.9999999995058235
"Row1798",0.4060718096970739
"Row1802",0.000000000047653804286957346
"Row1804",0.8493213780631439
"Row1806",0.00000000798509665811264
"Row1808",0.00000000010823984440154271
"Row1809",0.000000001554076468437373
"Row1811",0.9999999999996223
"Row1816",0.000000031653382167528534
"Row1823",0.00000000037754583158628166
"Row1824",0.9995435664145561
"Row1825",0.00013741622585018237
"Row1827",0.000000000006155995603256258
"Row1831",0.0000000038166430696873
"Row1832",0.0000010272971060491702
"Row1833",0.026894235467764344
"Row1834",0.03920853792080657
"Row1836",0.04034096827901502
"Row1847",0.000000008027267406905683
"Row1850",0.0000000018455576590709874
"Row1853",0.0002483099471627278
"Row1854",0.000000023067278476683438
"Row1857",0.00000000000019806864057017362
"Row1860",0.000000000012191893509876258
"Row1866",0.0000000000047645477649887226
"Row1871",0.000000000001319695049567926
"Row1878",0.0000000000536200816594477
"Row1884",0.000000006460231474820651
"Row1892",0.000000000004984189395541953
"Row1898",0.947428366498918
"Row1900",0.0000000000001356920884104151
"Row1901",0.000000003267444670086981
"Row1903",0.00000000002274191294498566
"Row1905",0.00000340101231520283
"Row1907",0.010038611799650887
"Row1910",0.000000002122335353516433
"Row1912",0.999950131673464
"Row1914",0.9828578438095327
"Row1917",0.005040830116776785
"Row1921",0.9999999749086821
"Row1922",0.000005619356737261343
"Row1925",0.9477828772855449
"Row1926",0.000000000015654700093000318
"Row1928",0.0000000000000467029627721206
"Row1930",0.9995755584109604
"Row1935",0.0013004216891729335
"Row1938",0.9984203919292117
"Row1939",0.0000000000010595104617644152
"Row1941",0.00007015639401469611
"Row1942",0.0000000000007457964126949936
"Row1944",0.0000000000006774324487879244
"Row1945",0.9999999998189095
"Row1946",0.000000016325907783298665
"Row1950",0.000000018244786006070894
"Row1954",0.000001721947254865822
"Row1958",0.00000008402578652601758
"Row1959",0.7671145813318485
"Row1965",0.002756218488229495
"Row1966",0.00000000000036493423214061135
"Row1967",0.9996482916260521
"Row1968",0.7765570089242841
"Row1970",0.9789244905267328
"Row1974",0.00000003057628595893209
"Row1975",0.9999999975962017
"Row1981",0.999804414452274
"Row1982",0.000000000769000696656919
"Row1983",0.9999999893545882
"Row1990",0.000000000036936599518636
"Row1991",0.0000000000022987991890258096
"Row1992",0.2806430930538365
"Row1994",0.042280603525007246
"Row1998",0.9999998807775927
"Row1999",0.8887182307757108
"Row2004",0.000000012598909364563887
"Row2007",0.000000000000003593314239155859
"Row2016",0.0000000006732516916507046
"Row2019",0.0000000000000549401495724454
"Row2020",0.021779665425089127
"Row2024",0.516637688336751
"Row2026",0.5423983957320668
"Row2033",0.0002422870356926358
"Row2040",0.000000000000000000136518170612525
"Row2041",0.39908862723552757
"Row2046",0.0000000000002694173957108392
"Row2049",0.0000000000005031653925551022
"Row2053",0.000000023987206179958758
"Row2054",0.0000000000000014533696874287706
"Row2055",0.0000000006303616629474409
"Row2056",0.9999997324355715
"Row2061",0.09481389368084922
"Row2063",0.9999999999845801
"Row2064",0.00000000006381626579999214
"Row2065",0.9463057511430593
"Row2066",0.00012189463489547064
"Row2067",0.000000006721084957943083
"Row2071",0.000000000040178420651278836
"Row2076",0.000000000014393839731440673
"Row2078",0.7152161043078212
"Row2085",0.9989040654919894
"Row2087",0.000000000000012879315218775703
"Row2088",0.03431165372773094
"Row2090",0.5778949329941795
"Row2094",0.0000000000810429756105017
"Row2098",0.9932481608003002
"Row2099",0.43793895414300243
"Row2101",0.0063099539900578205
"Row2103",0.9999999999965157
"Row2105",0.0000000000011446863097909178
"Row2113",0.00000000006140088446577043
"Row2114",0.8433619165142863
"Row2115",0.027536576553360146
"Row2117",0.00000000015817787521680994
"Row2119",0.000000006155891776058388
"Row2123",0.0000000000000036017552696899355
"Row2136",0.0000000008532921476639865
"Row2137",0.00003084459961559751
"Row2139",0.9999999910320697
"Row2143",0.9931259433259628
"Row2145",0.9974227811869975
"Row2156",0.0000000002667845447613871
"Row2157",0.9925667429521016
"Row2158",0.9999999999999021
"Row2161",0.000000000001288463298949907
"Row2162",0.00000000000016153442649268172
"Row2165",0.00000000000000287381624238834
"Row2170",0.001887782904748048
"Row2171",0.00000000000017065237749497799
"Row2178",0.9999999612184449
"Row2182",0.9996583381860552
"Row2184",0.999999999784275
"Row2187",0.9381635251828012
"Row2189",0.00000000005453965223699472
"Row2192",0.0000000005192329813654565
"Row2193",0.9998227416258241
"Row2198",0.9999999980816172
"Row2200",0.8210689386614632
"Row2202",0.006411666952547388
"Row2212",0.0000000008530364160852734
"Row2219",0.000000002085587769056417
"Row2220",0.000000000000029725203829137
"Row2221",0.13511126231073003
"Row2222",0.0000000000000634780930013465
"Row2225",0.2640379357311366
"Row2229",0.0000000006303176840588182
"Row2236",0.9999676843054873
"Row2237",0.965428942435633
"Row2238",0.00000020824053998352136
"Row2240",0.9999999999993496
"Row2242",0.010788313390384796
"Row2243",0.9999999920409107
"Row2244",0.000000009277922128036809
"Row2249",0.9988510151365267
"Row2251",0.0000000000327233727606136
"Row2256",0.0013102272227447035
"Row2264",0.000000000000824077603054712
"Row2267",0.00000000000034149696483495575
"Row2268",0.0000000031908682818321227
"Row2272",0.000000000000000854176063184343
"Row2273",0.00000004329559620775297
"Row2275",0.00038084065923519033
"Row2276",0.00000000004519823148412489
"Row2279",0.9945141981435985
"Row2281",0.000000000000003989459443861169
"Row2292",0.000000000000004422223892195217
"Row2297",0.9023263218878624
"Row2300",0.10479673031401057
"Row2305",0.019371674817268068
"Row2313",0.0000000000006198152421284909
"Row2317",0.9999972183993011
"Row2319",0.9999999990579307
"Row2322",0.9846154346983349
"Row2325",0.00011945265069346654
"Row2327",0.008818663851451067
"Row2328",0.00000013351576240842
"Row2341",0.9999446691713931
"Row2346",0.19927194596903347
"Row2354",0.999401612012765
"Row2356",0.000000000000652610545583857
"Row2357",0.999999775045411
"Row2361",0.999999996138627
"Row2370",0.07146767598636149
"Row2373",0.00000001523782988423138
"Row2377",0.999999989296737
"Row2381",0.9771733536318024
"Row2385",0.9999999999958713
"Row2390",0.9999999924726454
"Row2395",0.00000000000012067364644657551
"Row2403",0.026660349736239757
"Row2404",0.05338434400333856
"Row2412",0.000000000015627619790744293
"Row2417",0.000000000016523725425048512
"Row2418",0.0000000016942158141535196
"Row2420",0.9943985902662273
"Row2423",0.0000000000010352120544250277
"Row2424",0.9985323694204922
"Row2425",0.9634081009877413
"Row2426",0.9999999989680395
"Row2428",0.000000042354561255122995
"Row2433",0.9999840525974182
"Row2438",0.00000000005050230724719476
"Row2439",0.000000012425961420328883
"Row2444",0.9205659440246898
"Row2451",0.00000000000627744976699738
"Row2456",0.000000012199829995252382
"Row2458",0.000000000012630678672421351
"Row2459",0.00000000003617972859720606
"Row2470",0.005806625133614757
"Row2471",0.00000000003504503811101981
"Row2473",0.9999999999995366
"Row2475",0.01501988468900027
"Row2477",0.042735887530911267
"Row2479",0.0000000000010617436076804878
"Row2480",0.9995845701117383
"Row2481",0.9999999999984539
"Row2482",0.0000000000013483145779602096
"Row2484",0.9981520666802381
"Row2487",0.9918159923886642
"Row2490",0.0000001402730372539662
"Row2491",0.0000037244548698691284
"Row2495",0.9999999997641633
"Row2498",0.9999977032605781
"Row2500",0.000000000007219247177918268
"Row2504",0.4879142857698606
"Row2510",0.00013387780856462277
"Row2513",0.00000001898667987831965
"Row2515",0.4942079301956901
"Row2517",0.9999999997924656
"Row2518",0.0000000000000009800786855389811
"Row2523",0.0000000014135999723151388
"Row2528",0.000000004267636723673442
"Row2530",0.00970471916070173
"Row2544",0.000000000000006706893081346855
"Row2548",0.006030083260196817
"Row2553",0.000000000000001589201971525618
"Row2555",0.00000000008386490746478192
"Row2556",0.09445617000425839
"Row2558",0.000008359323570758424
"Row2565",0.00000000027238117515321567
"Row2566",0.01220047425670849
"Row2568",0.000000046088241977450276
"Row2574",0.9999999999997999
"Row2575",0.00000000000006278800900821082
"Row2579",0.0005450217363378944
"Row2582",0.000000000000508212010042558
"Row2584",0.00000000006305861305060086
"Row2586",0.0000000000000070260442259478354
"Row2587",0.00000011135062213891432
"Row2588",0.9965553362956545
"Row2589",0.9999997789164243
"Row2592",0.0000000000082274261314204
"Row2593",0.9999999910803986
"Row2595",0.07981105630189225
"Row2602",0.9540231860568894
"Row2603",0.08931096879087864
"Row2611",0.000000014821288716385257
"Row2623",0.00008566177212846768
"Row2630",0.000000029612204357175374
"Row2633",0.47749780950704707
"Row2637",0.13384272789524476
"Row2639",0.000000000011769890842424284
"Row2640",0.00000000003487891729224721
"Row2642",0.00000000029828070122798037
"Row2645",0.0000000020544281109149693
"Row2646",0.0000000002035966735926734
"Row2651",0.00000008392299848379054
"Row2656",0.0000000000005513270335585
"Row2659",0.9480464619151627
"Row2660",0.999999936318725
"Row2665",0.9982714274768851
"Row2671",0.000000005648502971777469
"Row2676",0.000000035124652669327586
"Row2681",0.00000011318279623571564
"Row2682",0.0000007819560360021824
"Row2684",0.000000000029025449884575197
"Row2686",0.9124572333413641
"Row2691",0.0021734499369036385
"Row2695",0.9999999999999916
"Row2697",0.0000051710190155356155
"Row2702",0.9972873987041347
"Row2703",0.00000000000025817131780424756
"Row2705",0.00000000009126236788450723
"Row2706",0.7052090429644559
"Row2707",0.9999999999996483
"Row2710",0.006221353033841582
"Row2720",0.007573391766175828
"Row2721",0.9999644996205753
"Row2726",0.0003283438405213602
"Row2728",0.0000000000006503220911505047
"Row2731",0.9998923986076019
"Row2732",0.9980504450602566
"Row2734",0.9999996844165652
"Row2736",0.999819141249983
"Row2740",0.046377949232187125
"Row2742",0.10820821102809287
"Row2748",0.0000066348331085627024
"Row2750",0.17937113963198087
"Row2752",0.9999993889332338
"Row2753",0.9999999677785621
"Row2757",0.00000000000001475993160840266
"Row2759",0.0216544856240393
"Row2762",0.9999931732571525
"Row2770",0.000000005174180380138766
"Row2771",0.00000003629238756452642
"Row2773",0.9995322994291737
"Row2778",0.000000000027764978341333686
"Row2780",0.00000005456546533864116
"Row2785",0.605308067710059
"Row2790",0.0000000001139154816302321
"Row2797",0.25268044219817404
"Row2805",0.000000000000009810488558058426
"Row2806",0.000000001239696715009945
"Row2810",0.000008078120075391502
"Row2813",0.000000000017964282993886685
"Row2817",0.00000000006678215736931009
"Row2819",0.000000000001952970970293589
"Row2824",0.0030459616692803176
"Row2828",0.9999979984725234
"Row2830",0.00000007260756686689939
"Row2837",0.0012043305827650291
"Row2843",0.006481543464485993
"Row2849",0.9987422837643387
"Row2852",0.0001294427939810236
"Row2855",0.26276954427436977
"Row2856",0.7790485871086038
"Row2861",0.0013087364575898694
"Row2862",0.9999198613027569
"Row2864",0.000000039974539762909196
"Row2867",0.006764032335289687
"Row2869",0.0000000000000013279915215036537
"Row2880",0.00000000025695191668861304
"Row2885",0.999998126434166
"Row2897",0.0000000000018874626859210807
"Row2898",0.9960568814801739
"Row2910",0.000000000005777995495973531
"Row2919",0.9995593454310507
"Row2924",0.0000000000005255552895320387
"Row2928",0.597865431629373
"Row2931",0.00000000000037146381444358903
"Row2938",0.000008463055061041184
